variant_id,narrative
V9030,Create Purchase Order Item (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Vendor creates invoice (+24d) Record Invoice Receipt (handled by resource user_001) (+11d) Clear Invoice (handled by resource user_002) (+37d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9031,Create Purchase Order Item (handled by resource batch_10) Record Goods Receipt (handled by resource batch_10) Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+2m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet (+3m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet (+1d) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9032,Create Purchase Order Item (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9033,Create Purchase Order Item (handled by resource batch_10) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_10) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9034,Create Purchase Order Item (handled by resource batch_10) Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_10) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9035,Create Purchase Order Item (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+4m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+6m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+7m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+4m) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+8m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+7m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+9m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9036,Create Purchase Order Item (handled by resource user_060) Record Goods Receipt (handled by resource user_056) (+3d) Vendor creates invoice (+3d) Record Invoice Receipt (handled by resource user_235) (+1d) Receive Order Confirmation (handled by resource user_029) (+7d) Clear Invoice (handled by resource user_002) (+78d)
V9037,Create Purchase Order Item (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) (+1m) Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_02) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9038,Create Purchase Order Item (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9039,Create Purchase Order Item (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) (+1m) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) (+1m) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) (+1m) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) (+1m) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+2m) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) (+1m) Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9040,Create Purchase Order Item (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) (+1m) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_07) Record Goods Receipt (handled by resource batch_07) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V9041,Create Purchase Order Item (handled by resource user_038) Record Goods Receipt (handled by resource user_029) (+1d) Vendor creates invoice (+6h) Vendor creates debit memo (+42d) Record Invoice Receipt (handled by resource user_013) (+21d) Change Price (handled by resource user_071) (+25d) Remove Payment Block (handled by resource batch_00) Clear Invoice (handled by resource user_002) (+3d) Cancel Subsequent Invoice (handled by resource user_004) (+14d) Clear Invoice (handled by resource user_002) (+1d) Rework observed: Clear Invoice was repeated (seen in 1 cases).
V9042,Create Purchase Order Item (handled by resource user_060) Receive Order Confirmation (handled by resource user_063) (+4h) Record Goods Receipt (handled by resource user_056) (+5d) Vendor creates invoice (+15h) Record Invoice Receipt (handled by resource user_235) (+1d) Change Quantity (handled by resource user_060) (+1d) Change Quantity (handled by resource user_059) (+1h) Change Delivery Indicator (handled by resource user_059) (+6h) Clear Invoice (handled by resource user_002) (+84d) Rework observed: Change Quantity was repeated (seen in 1 cases).
V9043,Create Purchase Order Item (handled by resource user_060) Record Goods Receipt (handled by resource user_032) (+13d) Record Goods Receipt (handled by resource user_031) (+22h) Change Quantity (handled by resource user_059) (+9m) Change Quantity (handled by resource user_059) (+1d) Record Goods Receipt (handled by resource user_031) (+4d) Cancel Goods Receipt (handled by resource user_031) (+4h) Record Goods Receipt (handled by resource user_031) (+6m) Vendor creates invoice (+2d) Record Invoice Receipt (handled by resource user_235) (+9d) Record Invoice Receipt (handled by resource user_235) (+14m) Record Invoice Receipt (handled by resource user_235) (+7d) Remove Payment Block (handled by resource user_015) (+3d) Remove Payment Block (handled by resource user_015) (+8d) Clear Invoice (handled by resource user_002) (+44d) Rework observed: Change Quantity was repeated (seen in 1 cases); Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Remove Payment Block was repeated (seen in 1 cases).
V9044,Create Purchase Order Item (handled by resource user_332) Vendor creates invoice (+15h) Vendor creates invoice (+12d) Change Quantity (handled by resource user_045) (+16h) Record Goods Receipt (handled by resource user_047) (+15h) Record Invoice Receipt (handled by resource user_001) (+19d) Clear Invoice (handled by resource user_002) (+18d) Record Invoice Receipt (handled by resource user_004) (+49d) Clear Invoice (handled by resource user_002) (+6d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
